alpha	R	throughput	eps	accuracy	j	j_crit	j_over_jcrit	on_front
0.84	0.2866666666666666	0.07933333333333331	0.08045960674953243	-0.08045960674953243	0.00223409508074535	0.5256107202753384	0.004250474723146877	False
0.84	0.3067857142857143	0.059214285714285664	0.08045960674953243	-0.08045960674953243	0.001667525349884058	0.5661492176490285	0.0029453813551285394	False
0.84	0.32690476190476186	0.03909523809523807	0.08045960674953243	-0.08045960674953243	0.001100955619022768	0.6066649443412278	0.0018147671614984879	False
0.84	0.34702380952380946	0.01897619047619048	0.08045960674953243	-0.08045960674953243	0.0005343858881614779	0.6471477647032196	0.0008257555960292099	False
0.88	0.025119047619047617	0.33688095238095234	0.07136126955638605	-0.07136126955638605	0.008414088357944218	0.024929068837302792	0.3375211650646869	True
0.88	0.04523809523809523	0.3167619047619047	0.07136126955638605	-0.07136126955638605	0.007911586084817998	0.05566063449281908	0.14213970352491567	False
0.88	0.06535714285714285	0.2966428571428571	0.07136126955638605	-0.07136126955638605	0.00740908381169178	0.09020609746883278	0.08213506647099662	False
0.88	0.08547619047619047	0.27652380952380945	0.07136126955638605	-0.07136126955638605	0.006906581538565561	0.12689615129660622	0.05442703713229382	False
0.88	0.10559523809523809	0.25640476190476186	0.07136126955638605	-0.07136126955638605	0.006404079265439344	0.16491548047478125	0.03883249314741348	False
0.88	0.1257142857142857	0.23628571428571424	0.07136126955638605	-0.07136126955638605	0.005901576992313125	0.20380262851831912	0.028957315394892724	False
0.88	0.14583333333333331	0.21616666666666662	0.07136126955638605	-0.07136126955638605	0.0053990747191869064	0.24327266495805228	0.02219351163073695	False
0.88	0.16595238095238093	0.196047619047619	0.07136126955638605	-0.07136126955638605	0.0048965724460606885	0.28313917646107756	0.017293871188234555	False
0.88	0.18607142857142855	0.17592857142857138	0.07136126955638605	-0.07136126955638605	0.00439407017293447	0.32327512167157857	0.01359235486545881	False
0.88	0.20619047619047617	0.15580952380952376	0.07136126955638605	-0.07136126955638605	0.0038915678998082516	0.3635913152033327	0.01070313766331837	False
0.88	0.2263095238095238	0.13569047619047614	0.07136126955638605	-0.07136126955638605	0.003389065626682033	0.4040237759613656	0.008388282641579264	False
0.88	0.24642857142857139	0.11557142857142855	0.07136126955638605	-0.07136126955638605	0.002886563353555815	0.4445258882626736	0.006493577606553532	False
0.88	0.26654761904761903	0.0954523809523809	0.07136126955638605	-0.07136126955638605	0.002384061080429596	0.4850633369835424	0.004914948005048842	False
0.88	0.2866666666666666	0.07533333333333331	0.07136126955638605	-0.07136126955638605	0.0018815588073033782	0.5256107202753384	0.003579757289420835	False
0.88	0.3067857142857143	0.05521428571428566	0.07136126955638605	-0.07136126955638605	0.0013790565341771591	0.5661492176490285	0.0024358534661653003	False
0.88	0.32690476190476186	0.03509523809523807	0.07136126955638605	-0.07136126955638605	0.0008765542610509413	0.6066649443412278	0.0014448737630666693	False
0.88	0.34702380952380946	0.014976190476190476	0.07136126955638605	-0.07136126955638605	0.0003740519879247235	0.6471477647032196	0.000578000896126502	False
0.92	0.025119047619047617	0.33288095238095233	0.0632917683596407	-0.0632917683596407	0.0073740184453011375	0.024929068837302792	0.2957999953157886	True
0.92	0.04523809523809523	0.3127619047619047	0.0632917683596407	-0.0632917683596407	0.006928338909768667	0.05566063449281908	0.12447466639393968	False
0.92	0.06535714285714285	0.2926428571428571	0.0632917683596407	-0.0632917683596407	0.006482659374236198	0.09020609746883278	0.07186497981997314	False
0.92	0.08547619047619047	0.27252380952380945	0.0632917683596407	-0.0632917683596407	0.006036979838703728	0.12689615129660622	0.04757417602518874	False
0.92	0.10559523809523809	0.25240476190476185	0.0632917683596407	-0.0632917683596407	0.005591300303171258	0.16491548047478125	0.03390403549184259	False
0.92	0.1257142857142857	0.23228571428571423	0.0632917683596407	-0.0632917683596407	0.0051456207676387885	0.20380262851831912	0.025248058894276067	False
0.92	0.14583333333333331	0.21216666666666661	0.0632917683596407	-0.0632917683596407	0.0046999412321063186	0.24327266495805228	0.019319643795231715	False
0.92	0.16595238095238093	0.192047619047619	0.0632917683596407	-0.0632917683596407	0.004254261696573848	0.28313917646107756	0.015025337538052318	False
0.92	0.18607142857142855	0.17192857142857138	0.0632917683596407	-0.0632917683596407	0.003808582161041378	0.32327512167157857	0.011781241134016462	False
0.92	0.20619047619047617	0.15180952380952376	0.0632917683596407	-0.0632917683596407	0.0033629026255089078	0.3635913152033327	0.009249128031642498	False
0.92	0.2263095238095238	0.13169047619047614	0.0632917683596407	-0.0632917683596407	0.002917223089976438	0.4040237759613656	0.007220424300611938	False
0.92	0.24642857142857139	0.11157142857142854	0.0632917683596407	-0.0632917683596407	0.0024715435544439687	0.4445258882626736	0.005559954143735979	False
0.92	0.26654761904761903	0.0914523809523809	0.0632917683596407	-0.0632917683596407	0.0020258640189114983	0.4850633369835424	0.004176493798747427	False
0.92	0.2866666666666666	0.0713333333333333	0.0632917683596407	-0.0632917683596407	0.0015801844833790287	0.5256107202753384	0.003006377956962631	False
0.92	0.3067857142857143	0.05121428571428566	0.0632917683596407	-0.0632917683596407	0.0011345049478465583	0.5661492176490285	0.0020038974045705903	False
0.92	0.32690476190476186	0.031095238095238065	0.0632917683596407	-0.0632917683596407	0.0006888254123140889	0.6066649443412278	0.0011354297272971302	False
0.92	0.34702380952380946	0.010976190476190473	0.0632917683596407	-0.0632917683596407	0.00024314587678161962	0.6471477647032196	0.0003757192561626567	False
0.96	0.025119047619047617	0.3288809523809524	0.056134762834133725	-0.056134762834133725	0.006461578991899076	0.024929068837302792	0.2591985699132992	True
0.96	0.04523809523809523	0.30876190476190474	0.056134762834133725	-0.056134762834133725	0.006066296703608718	0.05566063449281908	0.1089872000002326	False
0.96	0.06535714285714285	0.28864285714285715	0.056134762834133725	-0.056134762834133725	0.005671014415318359	0.09020609746883278	0.06286730691656135	False
0.96	0.08547619047619047	0.2685238095238095	0.056134762834133725	-0.056134762834133725	0.005275732127028001	0.12689615129660622	0.04157519414987252	False
0.96	0.10559523809523809	0.2484047619047619	0.056134762834133725	-0.056134762834133725	0.004880449838737643	0.16491548047478125	0.029593642905366653	False
0.96	0.1257142857142857	0.2282857142857143	0.056134762834133725	-0.056134762834133725	0.004485167550447285	0.20380262851831912	0.022007407770229657	False
0.96	0.14583333333333331	0.20816666666666667	0.056134762834133725	-0.056134762834133725	0.004089885262156926	0.24327266495805228	0.016811939240531395	False
0.96	0.16595238095238093	0.18804761904761905	0.056134762834133725	-0.056134762834133725	0.0036946029738665676	0.28313917646107756	0.013048716959782694	False
0.96	0.18607142857142855	0.16792857142857143	0.056134762834133725	-0.056134762834133725	0.003299320685576209	0.32327512167157857	0.010205922028630625	False
0.96	0.20619047619047617	0.1478095238095238	0.056134762834133725	-0.056134762834133725	0.002904038397285851	0.3635913152033327	0.007987095059357546	False
0.96	0.2263095238095238	0.1276904761904762	0.056134762834133725	-0.056134762834133725	0.0025087561089954928	0.4040237759613656	0.006209426915596646	False
0.96	0.24642857142857139	0.1075714285714286	0.056134762834133725	-0.056134762834133725	0.0021134738207051348	0.4445258882626736	0.004754444851266497	False
0.96	0.26654761904761903	0.08745238095238095	0.056134762834133725	-0.056134762834133725	0.0017181915324147763	0.4850633369835424	0.0035422003713982456	False
0.96	0.2866666666666666	0.06733333333333336	0.056134762834133725	-0.056134762834133725	0.0013229092441244185	0.5256107202753384	0.0025168992813377543	False
0.96	0.3067857142857143	0.04721428571428571	0.056134762834133725	-0.056134762834133725	0.0009276269558340597	0.5661492176490285	0.0016384849204350948	False
0.96	0.32690476190476186	0.027095238095238117	0.056134762834133725	-0.056134762834133725	0.0005323446675437019	0.6066649443412278	0.0008774937014397137	False
0.96	0.34702380952380946	0.006976190476190525	0.056134762834133725	-0.056134762834133725	0.00013706237925334414	0.6471477647032196	0.00021179456490311857	False
1.0	0.025119047619047617	0.3248809523809524	0.049787068367863944	-0.049787068367863944	0.005661204565662529	0.024929068837302792	0.22709250002917658	True
1.0	0.04523809523809523	0.30476190476190473	0.049787068367863944	-0.049787068367863944	0.0053106206259054866	0.05566063449281908	0.09541070945913531	False
1.0	0.06535714285714285	0.28464285714285714	0.049787068367863944	-0.049787068367863944	0.004960036686148445	0.09020609746883278	0.05498560324995983	False
1.0	0.08547619047619047	0.2645238095238095	0.049787068367863944	-0.049787068367863944	0.004609452746391403	0.12689615129660622	0.03632460637531314	False
1.0	0.10559523809523809	0.2444047619047619	0.049787068367863944	-0.049787068367863944	0.004258868806634361	0.16491548047478125	0.02582455445888613	False
1.0	0.1257142857142857	0.22428571428571428	0.049787068367863944	-0.049787068367863944	0.00390828486687732	0.20380262851831912	0.019176812857082545	False
1.0	0.14583333333333331	0.20416666666666666	0.049787068367863944	-0.049787068367863944	0.0035577009271202777	0.24327266495805228	0.014624334911338006	False
1.0	0.16595238095238093	0.18404761904761904	0.049787068367863944	-0.049787068367863944	0.0032071169873632357	0.28313917646107756	0.011326998359777	False
1.0	0.18607142857142855	0.16392857142857142	0.049787068367863944	-0.049787068367863944	0.002856533047606194	0.32327512167157857	0.008836229131507995	False
1.0	0.20619047619047617	0.1438095238095238	0.049787068367863944	-0.049787068367863944	0.0025059491078491514	0.3635913152033327	0.006892213876032047	False
1.0	0.2263095238095238	0.12369047619047618	0.049787068367863944	-0.049787068367863944	0.0021553651680921095	0.4040237759613656	0.00533474833990516	False
1.0	0.24642857142857139	0.10357142857142859	0.049787068367863944	-0.049787068367863944	0.0018047812283350682	0.4445258882626736	0.0040600137719506895	False
1.0	0.26654761904761903	0.08345238095238094	0.049787068367863944	-0.049787068367863944	0.0014541972885780258	0.4850633369835424	0.002997953417014003	False
1.0	0.2866666666666666	0.06333333333333335	0.049787068367863944	-0.049787068367863944	0.0011036133488209843	0.5256107202753384	0.0020996781577112093	False
1.0	0.3067857142857143	0.043214285714285705	0.049787068367863944	-0.049787068367863944	0.000753029409063942	0.5661492176490285	0.0013300899932193596	False
1.0	0.32690476190476186	0.023095238095238113	0.049787068367863944	-0.049787068367863944	0.00040244546930690055	0.6066649443412278	0.0006633735360198085	False
1.0	0.34702380952380946	0.002976190476190521	0.049787068367863944	-0.049787068367863944	5.186152954985905e-05	0.6471477647032196	8.013862115963983e-05	False
