u	a	uf	af	G_af	G_u	p_uf	p_af	p_cf	p_df	duf_du	daf_du	dcf_du	ddf_du	chain_sum	name	population
0.0040732334499493875	2.1871690578291787	0.0013365096190817265	1.368811229932348	0.007372276221916356	7.03777595566172	6.990421850681359	0.002964721652113289	0.000122386280144088	0.04426699700106144	0.3295057793245915	0.4021446786407356	-0.0028725953527098664	-0.2645233318690133	7.037775955614678	draw89	kinetic_box
0.035159893097020264	0.1986083330312845	0.012556057106799337	0.004867929102043933	-0.02604610269600132	0.007894767469190801	0.007901054838613452	-0.00011461545955222436	3.5354174515289915e-05	7.297391633395364e-05	0.36455068194879053	0.004400484052833766	-0.09194508748917532	-0.46485611343141325	0.007894767469910472	draw90	kinetic_box
1.5178259619634098	0.24940203046124743	1.118584236520976	0.06144826250157806	-1.4402365045493297	0.2843270134819906	0.2388317896497177	-0.02340368728481138	0.0001685543387786029	0.06873035678414827	0.8397062935641306	0.01624989174408874	-0.0026100125341323283	-0.1408591391946623	0.2843270134878332	draw93	kinetic_box
0.7932074082475833	0.20495703933478293	0.5110005793248977	0.026290467264487794	-2.181680984490101	0.6970789895636181	0.6787261951407981	-0.011724697434921017	0.0016343447882668574	0.0284431470333867	0.7704244047729729	0.0053741575960342776	-0.1336160660634069	-0.0538141244759443	0.6970789895275307	draw94	kinetic_box
0.0221342940670564	1.2112645665990665	0.0033603714226281196	0.9444578483915785	0.09249006241344622	5.109521217739471	4.991195736465857	0.01568385314036014	0.001093879566965376	0.10154774850374097	0.15448450991177182	0.16957338692508028	-0.003435769602582339	-0.669375574271632	5.109521217676923	draw95	kinetic_box
0.29894593687073867	0.46538645150409425	0.24210055170614678	0.22144674555823932	-0.15542757042515565	1.3059604216620548	1.2505992321811672	-0.001037573350563322	0.05634170623072651	5.705661141058905e-05	0.8212901529609532	0.006675606829117576	-0.1510020057862646	-0.0003878645964752078	1.305960421672741	draw96	kinetic_box
0.6506151863871953	3.0766028303805983	0.49447785401070476	2.485884713892359	0.08976862548483029	0.791613823313092	0.6085569771700314	0.011882206884964082	0.0022543747882207994	0.1689202645730454	0.8108688527359356	0.13236480809179837	-0.01831699409028109	-0.0382644002723378	0.7916138234162617	draw98	kinetic_box
0.14226270632247345	0.19803260550184207	0.04597380950401448	0.01848196933583049	-2.3634438816594763	0.5330328458594507	0.5400003249345258	-0.044220575672338204	0.03721891501499364	3.418160318703069e-05	0.3514460827197681	0.018710228753681692	-0.31725597198615496	-0.14796951879249648	0.5330328458803683	draw99	kinetic_box
0.0005504615823116233	1.7114391602413417	0.00028250387297324765	1.0070813126891591	0.0015184849513539857	6.514213209345205	6.51272714893226	0.00048356048911472036	0.000278771550265423	0.0007237281215267697	0.5133347070401518	0.3184493127070799	-0.013168475395512245	-0.032360394080609194	6.514213209093167	draw104	kinetic_box
0.3867953935627657	0.4842261115588778	0.0403760196729971	0.10811774887219962	-0.08560121396158665	0.13310546293519349	0.1144361326651205	-0.011742759524512966	0.0004356305153202483	0.029976459274302546	0.19982222551931936	0.13717982469013235	-0.028801073942296185	-0.6153830869118091	0.13310546293023032	draw109	kinetic_box
