name	group	crossing_index	u	a	tr_at_cross	direction	dtr_dj	j_crit	l1	sign_stable	omega	det_J	j_eq	magnitude_spread
draw4187	window	0	1.4812283766120231	0.24185674762341852	-9.66726698692355e-14	1.0	1.566048683000461	0.47981277218200713	-0.26980503181965	True	0.27379470403975276	0.07496353996021582	0.12570640687061047	1.0031759021317113
draw4187	window	1	1.3834167757449403	0.4149680238261541	-2.609024107869118e-15	-1.0	-0.8911757476022938	0.47981277218200713	-0.049926574519126535	True	0.27364351248666535	0.07488077192603979	0.15846382758722458	1.0016434972332195
draw4217	window	0	0.21718683237726996	0.015001113940398348	-1.3238299345630367e-12	1.0	46.679093105989175	0.3834379178994795	-186.19655289138052	True	2.9379542851675398	8.631575381734311	0.21829969688087245	1.000642690972878
draw4217	window	1	0.10307551958023196	0.08316244862883404	4.574118861455645e-14	-1.0	-135.29276515480475	0.3834379178994795	-77.71081543773658	True	1.3599833232306078	1.849554639465365	0.3757678041115842	1.0000214977617452
draw4265	window	0	3.0365545851218547	0.4004786425254242	1.4099832412739488e-14	1.0	1.3803192488076985	1.0761084174838287	-0.10491472457611392	True	0.4813026172400406	0.2316522093621131	0.4837224648681992	1.0007874387421694
draw4265	window	1	2.401670113585711	1.1910892660833905	9.053868765818152e-14	-1.0	-1.0202144550306174	1.0761084174838287	-0.01829079942365759	True	0.4373475260741934	0.19127285856321727	0.8210273891016094	1.0002867419095978
draw4269	terminal	0	17.17115743624278	0.24650791655536375	9.005990397881192e-14	1.0	9.131521074048969	0.5163461532369211	-0.151708109908898	True	0.08704627591864846	0.007577054151305478	0.425613377410823	1.5265767770303855
draw4320	window	0	2.1183163308601314	0.06666857425712117	-5.4865834098194455e-14	1.0	24.958493152579674	0.04572990508877581	-0.9002841965502488	True	0.0434076722972777	0.00188422601426785	0.03056384436213993	1.045641585745439
draw4320	window	1	1.0918425806941368	1.0015385818021647	-3.8094527532450684e-14	-1.0	-13.971184273005743	0.04572990508877581	-0.004900677037851624	True	0.02006933040880913	0.0004027780230579508	0.044850802186196484	1.0000040286442098
draw4390	terminal	0	1.2267068667374192	0.15302554092706194	6.716849298982197e-14	1.0	31.07946042637931	0.2702188170827769	6.517494235060251	True	0.4914057131632936	0.2414795749295252	0.25361808620197157	1.0011073696698527
